order_id,agent_age,agent_rating,store_latitude,store_longitude,drop_latitude,drop_longitude,order_date,order_time,pickup_time,weather,traffic,vehicle,area,delivery_time,category,outlier_delivery_time,distance,age_group,order_datetime,pickup_datetime,pickup_hour,time_of_day,order_to_pickup_min
iwef148736612,23,4.9,12.913041,77.683237,13.023041,77.793237,2022-03-25,23:25:00,23:35:00,windy,Low ,motorcycle ,Urban ,17,Grocery,False,17.078706390631634,18-25,2022-03-25 23:25:00,2022-03-25 23:35:00,23,Evening,10.0
znra242621376,33,4.7,12.316967,76.603067,12.346967,76.633067,2022-03-07,22:35:00,22:40:00,fog,Low ,motorcycle ,Urban ,18,Grocery,False,4.663493139918665,26-35,2022-03-07 22:35:00,2022-03-07 22:40:00,22,Evening,5.0
tslf602188751,27,4.2,17.431477,78.40035,17.481477,78.45035,2022-03-03,22:10:00,22:25:00,stormy,Low ,motorcycle ,Metropolitian ,20,Grocery,False,7.683744768651734,26-35,2022-03-03 22:10:00,2022-03-03 22:25:00,22,Evening,15.0
vbmz621269176,24,4.8,19.207222,72.972281,19.227222,72.992281,2022-03-28,09:55:00,10:05:00,sandstorms,Low ,scooter ,Metropolitian ,10,Grocery,False,3.058697313879674,18-25,2022-03-28 09:55:00,2022-03-28 10:05:00,10,Morning,10.0
salq466903093,32,4.6,11.010375,76.95295,11.030375,76.97295,2022-03-11,09:20:00,09:30:00,sandstorms,Low ,van,Urban ,29,Grocery,False,3.11620371432348,26-35,2022-03-11 09:20:00,2022-03-11 09:30:00,9,Morning,10.0
ihrp438792697,27,4.7,0.0,0.0,0.02,0.02,2022-02-11,11:00:00,11:05:00,fog,Low ,motorcycle ,Metropolitian ,17,Grocery,False,3.145067434621583,26-35,2022-02-11 11:00:00,2022-02-11 11:05:00,11,Morning,5.0
hybs161869277,20,4.6,19.1813,72.836191,19.2613,72.916191,2022-03-10,17:55:00,18:05:00,sunny,Medium ,motorcycle ,Metropolitian ,13,Grocery,False,12.234645517155798,18-25,2022-03-10 17:55:00,2022-03-10 18:05:00,18,Afternoon,10.0
yakl700996337,37,4.8,0.0,0.0,0.11,0.11,2022-03-10,18:45:00,18:55:00,windy,Medium ,scooter ,Metropolitian ,27,Grocery,False,17.29786575291325,36-45,2022-03-10 18:45:00,2022-03-10 18:55:00,18,Afternoon,10.0
cnje180736535,24,4.5,22.722634,75.886959,22.802634,75.966959,2022-03-23,18:35:00,18:45:00,stormy,Medium ,scooter ,Metropolitian ,20,Grocery,False,12.100287598006089,18-25,2022-03-23 18:35:00,2022-03-23 18:45:00,18,Afternoon,10.0
bzad355434688,22,4.7,13.066762,80.251865,13.096762,80.281865,2022-03-15,19:15:00,19:30:00,fog,Jam ,motorcycle ,Metropolitian ,27,Grocery,False,4.656788095044164,18-25,2022-03-15 19:15:00,2022-03-15 19:30:00,19,Evening,15.0
wvdy114402246,27,4.6,12.979096,77.640625,13.109096,77.770625,2022-03-08,18:40:00,18:45:00,sunny,Medium ,scooter ,Metropolitian ,14,Grocery,False,20.180911382710004,26-35,2022-03-08 18:40:00,2022-03-08 18:45:00,18,Afternoon,5.0
urmm936382987,23,4.7,17.455894,78.375467,17.465894,78.385467,2022-03-13,10:20:00,10:25:00,cloudy,Low ,motorcycle ,Urban ,23,Grocery,False,1.5367312329664098,18-25,2022-03-13 10:20:00,2022-03-13 10:25:00,10,Morning,5.0
lnkd455279678,21,4.9,12.3085,76.665808,12.3885,76.745808,2022-03-20,20:40:00,20:55:00,sandstorms,Jam ,van,Urban ,15,Grocery,False,12.435597855540221,18-25,2022-03-20 20:40:00,2022-03-20 20:55:00,20,Evening,15.0
nanx127961825,35,4.9,23.374878,85.335739,23.424878,85.385739,2022-03-03,17:10:00,17:25:00,stormy,Medium ,motorcycle ,Metropolitian ,30,Grocery,False,7.546267706957737,26-35,2022-03-03 17:10:00,2022-03-03 17:25:00,17,Afternoon,15.0
cbxf086146454,38,4.9,12.284747,76.625861,12.334747,76.675861,2022-03-03,21:20:00,21:25:00,sunny,Jam ,motorcycle ,Metropolitian ,29,Grocery,False,7.772809995408273,36-45,2022-03-03 21:20:00,2022-03-03 21:25:00,21,Evening,5.0
bfhi897501344,27,4.9,13.086438,80.220672,13.116438,80.250672,2022-04-03,17:15:00,17:20:00,sandstorms,Medium ,motorcycle ,Metropolitian ,25,Grocery,False,4.656607046012821,26-35,2022-04-03 17:15:00,2022-04-03 17:20:00,17,Afternoon,5.0
zese063197820,22,4.6,12.972532,77.608179,13.062532,77.698179,2022-03-06,19:40:00,19:55:00,windy,Jam ,motorcycle ,Metropolitian ,23,Grocery,False,13.972131143083212,18-25,2022-03-06 19:40:00,2022-03-06 19:55:00,19,Evening,15.0
ioor661700309,20,4.8,0.0,0.0,0.02,0.02,2022-03-07,11:10:00,11:20:00,sandstorms,High ,motorcycle ,Metropolitian ,31,Grocery,False,3.145067434621583,18-25,2022-03-07 11:10:00,2022-03-07 11:20:00,11,Morning,10.0
ikqo945152661,27,4.8,13.044694,80.26147,13.134694,80.35147,2022-03-29,19:25:00,19:35:00,sunny,Jam ,motorcycle ,Other,20,Grocery,False,13.97014466545326,26-35,2022-03-29 19:25:00,2022-03-29 19:35:00,19,Evening,10.0
hcmu166859779,30,4.9,22.722634,75.886959,22.802634,75.966959,2022-03-27,20:40:00,20:55:00,cloudy,Jam ,scooter ,Metropolitian ,49,Grocery,False,12.100287598006089,26-35,2022-03-27 20:40:00,2022-03-27 20:55:00,20,Evening,15.0
hxht949579197,21,4.8,21.175975,72.795503,21.215975,72.835503,2022-03-21,14:15:00,14:25:00,fog,High ,motorcycle ,Metropolitian ,29,Grocery,False,6.081091813811516,18-25,2022-03-21 14:15:00,2022-03-21 14:25:00,14,Afternoon,10.0
vpbg950365429,20,4.9,12.934179,77.615797,13.014179,77.695797,2022-03-08,20:15:00,20:20:00,stormy,Jam ,motorcycle ,Metropolitian ,20,Grocery,False,12.420728618905603,18-25,2022-03-08 20:15:00,2022-03-08 20:20:00,20,Evening,5.0
zdqa307903030,35,4.3,11.026117,76.944652,11.136117,77.054652,2022-03-10,21:15:00,21:20:00,windy,Jam ,motorcycle ,Metropolitian ,51,Grocery,False,17.13737798601516,26-35,2022-03-10 21:15:00,2022-03-10 21:20:00,21,Evening,5.0
hvsr577509098,32,4.0,23.359194,85.325447,23.389194,85.355447,2022-03-28,20:35:00,20:45:00,stormy,Jam ,motorcycle ,Urban ,31,Grocery,False,4.528162065607132,26-35,2022-03-28 20:35:00,2022-03-28 20:45:00,20,Evening,10.0
tqky129793204,22,4.7,10.027364,76.308258,10.117364,76.398258,2022-02-18,21:15:00,21:30:00,stormy,Jam ,motorcycle ,Urban ,21,Grocery,False,14.044162320601597,18-25,2022-02-18 21:15:00,2022-02-18 21:30:00,21,Evening,15.0
xuhp259514120,22,4.7,13.045479,80.23311,13.155479,80.34311,2022-03-10,21:40:00,21:45:00,stormy,Jam ,scooter ,Metropolitian ,16,Grocery,False,17.074256778794595,18-25,2022-03-10 21:40:00,2022-03-10 21:45:00,21,Evening,5.0
jran909059355,20,5.0,22.760072,75.892574,22.830072,75.962574,2022-03-12,18:00:00,18:10:00,stormy,Medium ,motorcycle ,Urban ,17,Grocery,False,10.586595268060286,18-25,2022-03-12 18:00:00,2022-03-12 18:10:00,18,Afternoon,10.0
nugl776047249,32,5.0,22.526461,88.364453,22.606461,88.444453,2022-02-14,17:35:00,17:40:00,windy,Medium ,motorcycle ,Metropolitian ,41,Grocery,False,12.108246672929488,26-35,2022-02-14 17:35:00,2022-02-14 17:40:00,17,Afternoon,5.0
ohdd229293505,37,4.4,12.323994,76.626167,12.393994,76.696167,2022-03-04,17:50:00,18:00:00,windy,Medium ,motorcycle ,Urban ,35,Grocery,False,10.880935113345313,36-45,2022-03-04 17:50:00,2022-03-04 18:00:00,18,Afternoon,10.0
mvhz238626753,20,4.7,22.31279,73.170283,22.35279,73.210283,2022-03-05,17:00:00,17:10:00,sunny,Medium ,van,Metropolitian ,17,Grocery,False,6.058825169286296,18-25,2022-03-05 17:00:00,2022-03-05 17:10:00,17,Afternoon,10.0
huxv732268883,21,4.9,23.374989,85.335486,23.404989,85.365486,2022-03-26,23:25:00,23:40:00,sunny,Low ,motorcycle ,Urban ,23,Grocery,False,4.527915278149081,18-25,2022-03-26 23:25:00,2022-03-26 23:40:00,23,Evening,15.0
pjhf019833371,30,4.8,23.359194,85.325447,23.369194,85.335447,2022-03-13,09:45:00,09:50:00,windy,Low ,scooter ,Metropolitian ,26,Grocery,False,1.509439424217718,26-35,2022-03-13 09:45:00,2022-03-13 09:50:00,9,Morning,5.0
aqqd762411361,37,5.0,22.31279,73.170283,22.44279,73.300283,2022-04-04,23:30:00,23:45:00,sunny,Low ,motorcycle ,Urban ,23,Grocery,False,19.688246931881576,36-45,2022-04-04 23:30:00,2022-04-04 23:45:00,23,Evening,15.0
ohph078272020,37,4.7,11.010375,76.95295,11.080375,77.02295,2022-03-18,22:55:00,23:10:00,fog,Low ,scooter ,Urban ,30,Grocery,False,10.906257371570659,36-45,2022-03-18 22:55:00,2022-03-18 23:10:00,23,Evening,15.0
mdts018658987,28,4.9,21.186884,72.793616,21.216884,72.823616,2022-03-24,19:45:00,19:55:00,sandstorms,Jam ,motorcycle ,Urban ,17,Grocery,False,4.560734055769101,26-35,2022-03-24 19:45:00,2022-03-24 19:55:00,19,Evening,10.0
iuip323405514,36,4.2,22.751857,75.866699,22.821857,75.936699,2022-03-04,20:15:00,20:25:00,stormy,Jam ,motorcycle ,Metropolitian ,42,Grocery,False,10.586888296813116,36-45,2022-03-04 20:15:00,2022-03-04 20:25:00,20,Evening,10.0
giah314914601,24,2.6,26.90294,75.793007,26.99294,75.883007,2022-03-12,22:25:00,22:35:00,sunny,Low ,scooter ,Metropolitian ,43,Grocery,False,13.406473968860336,18-25,2022-03-12 22:25:00,2022-03-12 22:35:00,22,Evening,10.0
kxqp017896089,27,4.6,0.0,0.0,0.08,0.08,2022-02-12,18:35:00,18:50:00,stormy,Medium ,scooter ,Metropolitian ,27,Grocery,False,12.580267822400963,26-35,2022-02-12 18:35:00,2022-02-12 18:50:00,18,Afternoon,15.0
osgz585917560,20,4.7,13.064181,80.236442,13.194181,80.366442,2022-03-08,18:15:00,18:25:00,cloudy,Medium ,scooter ,Metropolitian ,35,Grocery,False,20.177519993018656,18-25,2022-03-08 18:15:00,2022-03-08 18:25:00,18,Afternoon,10.0
mwxg418687634,21,4.8,12.325461,76.632278,12.415461,76.722278,2022-03-18,17:20:00,17:30:00,fog,Medium ,van,Metropolitian ,26,Grocery,False,13.989473698864705,18-25,2022-03-18 17:20:00,2022-03-18 17:30:00,17,Afternoon,10.0
nhza139584903,31,4.9,9.982834,76.283268,10.052834,76.353268,2022-02-16,22:40:00,22:50:00,stormy,Low ,scooter ,Other,29,Grocery,False,10.92414418404871,26-35,2022-02-16 22:40:00,2022-02-16 22:50:00,22,Evening,10.0
thuu805614582,24,4.9,26.911378,75.789034,26.991378,75.869034,2022-04-04,19:55:00,20:00:00,stormy,Jam ,scooter ,Metropolitian ,16,Grocery,False,11.916705005077658,18-25,2022-04-04 19:55:00,2022-04-04 20:00:00,20,Evening,5.0
ydrg346491345,27,4.7,11.026117,76.944652,11.056117,76.974652,2022-03-13,19:25:00,19:40:00,windy,Jam ,scooter ,Metropolitian ,18,Grocery,False,4.67414369897644,26-35,2022-03-13 19:25:00,2022-03-13 19:40:00,19,Evening,15.0
pcek499236429,22,4.8,23.371292,85.327872,23.401292,85.357872,2022-04-01,21:55:00,22:00:00,windy,Jam ,motorcycle ,Metropolitian ,35,Grocery,False,4.527973054243058,18-25,2022-04-01 21:55:00,2022-04-01 22:00:00,22,Evening,5.0
nofw197979335,29,5.0,26.483042,80.317833,26.523042,80.357833,2022-02-15,15:00:00,15:10:00,cloudy,High ,scooter ,Metropolitian ,31,Grocery,False,5.968779676050775,26-35,2022-02-15 15:00:00,2022-02-15 15:10:00,15,Afternoon,10.0
zxar654561811,34,4.7,19.121999,72.908493,19.131999,72.918493,2022-04-03,10:40:00,10:50:00,fog,Low ,motorcycle ,Metropolitian ,20,Grocery,False,1.529743511582863,26-35,2022-04-03 10:40:00,2022-04-03 10:50:00,10,Morning,10.0
oodw736378722,24,4.5,11.003008,76.97544,11.013008,76.98544,2022-03-19,09:00:00,09:15:00,cloudy,Low ,scooter ,Urban ,19,Grocery,False,1.55813398149798,18-25,2022-03-19 09:00:00,2022-03-19 09:15:00,9,Morning,15.0
bebt952318585,39,4.7,18.554382,73.798206,18.584382,73.828206,2022-04-05,00:00:00,00:05:00,sandstorms,Low ,scooter ,Metropolitian ,22,Grocery,False,4.596439723177665,36-45,2022-04-05 00:00:00,2022-04-05 00:05:00,0,Night,5.0
mmuv288795884,24,4.6,19.003517,72.82765,19.093517,72.91765,2022-03-08,18:40:00,18:50:00,fog,Medium ,motorcycle ,Urban ,33,Grocery,False,13.77076958377127,18-25,2022-03-08 18:40:00,2022-03-08 18:50:00,18,Afternoon,10.0
fytn234906793,31,4.9,18.636215,73.751081,18.646215,73.761081,2022-03-30,09:25:00,09:35:00,fog,Low ,motorcycle ,Metropolitian ,22,Grocery,False,1.5318406299867455,26-35,2022-03-30 09:25:00,2022-03-30 09:35:00,9,Morning,10.0
cyqu649566229,34,4.9,11.003008,76.97544,11.033008,77.00544,2022-03-13,22:00:00,22:10:00,sunny,Jam ,motorcycle ,Metropolitian ,27,Grocery,False,4.67432400638191,26-35,2022-03-13 22:00:00,2022-03-13 22:10:00,22,Evening,10.0
pvck497367706,23,4.4,23.416792,85.316842,23.446792,85.346842,2022-03-30,19:40:00,19:55:00,sunny,Jam ,motorcycle ,Metropolitian ,46,Grocery,False,4.527261449200724,18-25,2022-03-30 19:40:00,2022-03-30 19:55:00,19,Evening,15.0
pxkr530960533,34,5.0,12.913041,77.683237,13.043041,77.813237,2022-03-14,22:25:00,22:30:00,sunny,Low ,motorcycle ,Urban ,21,Grocery,False,20.183529728733618,26-35,2022-03-14 22:25:00,2022-03-14 22:30:00,22,Evening,5.0
xmen778719592,26,4.6,22.761226,75.887522,22.841226,75.967522,2022-03-27,23:35:00,23:45:00,fog,Low ,motorcycle ,Metropolitian ,21,Grocery,False,12.098714903153644,26-35,2022-03-27 23:35:00,2022-03-27 23:45:00,23,Evening,10.0
jemp391467850,22,5.0,22.75004,75.902847,22.82004,75.972847,2022-03-02,20:00:00,20:10:00,windy,Jam ,scooter ,Urban ,27,Grocery,False,10.58695309692162,18-25,2022-03-02 20:00:00,2022-03-02 20:10:00,20,Evening,10.0
fxgr550883204,26,4.9,0.0,0.0,0.04,0.04,2022-03-09,12:40:00,12:55:00,sandstorms,High ,motorcycle ,Metropolitian ,26,Grocery,False,6.29013467763468,26-35,2022-03-09 12:40:00,2022-03-09 12:55:00,12,Morning,15.0
qqeu431386875,28,5.0,10.027014,76.308053,10.097014,76.378053,2022-02-18,00:00:00,00:05:00,sandstorms,Low ,motorcycle ,Metropolitian ,19,Grocery,False,10.923410046632917,26-35,2022-02-18 00:00:00,2022-02-18 00:05:00,0,Night,5.0
cond622239633,20,4.9,27.195928,77.998092,27.335928,78.138092,2022-02-16,21:25:00,21:30:00,sunny,Jam ,motorcycle ,Metropolitian ,22,Grocery,False,20.828337442887843,18-25,2022-02-16 21:25:00,2022-02-16 21:30:00,21,Evening,5.0
dmca793199368,22,4.7,17.455894,78.375467,17.515894,78.435467,2022-03-21,18:20:00,18:35:00,windy,Medium ,motorcycle ,Metropolitian ,28,Grocery,False,9.219783818326418,18-25,2022-03-21 18:20:00,2022-03-21 18:35:00,18,Afternoon,15.0
uoog523373871,22,4.7,13.058616,80.264151,13.108616,80.314151,2022-03-13,19:50:00,19:55:00,windy,Jam ,motorcycle ,Metropolitian ,27,Grocery,False,7.761284984440735,18-25,2022-03-13 19:50:00,2022-03-13 19:55:00,19,Evening,5.0
uuyr935613230,39,4.5,21.183434,72.814492,21.293434,72.924492,2022-03-25,21:30:00,21:35:00,sunny,Jam ,van,Metropolitian ,31,Grocery,False,16.72076404537099,36-45,2022-03-25 21:30:00,2022-03-25 21:35:00,21,Evening,5.0
uted130392787,39,4.6,26.902328,75.794257,26.982328,75.874257,2022-03-20,18:45:00,19:00:00,sandstorms,Medium ,motorcycle ,Urban ,22,Grocery,False,11.91712870001259,36-45,2022-03-20 18:45:00,2022-03-20 19:00:00,19,Evening,15.0
vicu401619831,21,4.8,0.0,0.0,0.13,0.13,2022-03-12,22:10:00,22:25:00,cloudy,Low ,motorcycle ,Urban ,21,Grocery,False,20.44292976252901,18-25,2022-03-12 22:10:00,2022-03-12 22:25:00,22,Evening,15.0
eoux547788357,25,5.0,9.985497,76.276999,10.035497,76.326999,2022-02-11,17:40:00,17:55:00,fog,Medium ,motorcycle ,Metropolitian ,21,Grocery,False,7.803047130084789,18-25,2022-02-11 17:40:00,2022-02-11 17:55:00,17,Afternoon,15.0
rutd649261193,33,4.7,11.022298,76.998349,11.102298,77.078349,2022-03-14,22:25:00,22:40:00,windy,Low ,motorcycle ,Other,20,Grocery,False,12.463941144204773,26-35,2022-03-14 22:25:00,2022-03-14 22:40:00,22,Evening,15.0
almx297068490,20,4.6,22.311603,73.165012,22.321603,73.175012,2022-03-21,08:20:00,08:25:00,cloudy,Low ,motorcycle ,Metropolitian ,23,Grocery,False,1.5147873459323735,18-25,2022-03-21 08:20:00,2022-03-21 08:25:00,8,Morning,5.0
maex749734737,29,4.5,22.311844,73.165081,22.361844,73.215081,2022-03-28,19:45:00,19:50:00,sunny,Jam ,motorcycle ,Urban ,12,Grocery,False,7.573429885020108,26-35,2022-03-28 19:45:00,2022-03-28 19:50:00,19,Evening,5.0
broo641714076,23,4.7,23.357804,85.325146,23.467804,85.435146,2022-03-04,23:50:00,00:05:00,windy,Low ,scooter ,Urban ,14,Grocery,False,16.601046189403377,18-25,2022-03-04 23:50:00,2022-03-04 00:05:00,0,Night,-1425.0
cfct896099410,39,4.6,21.149669,72.772629,21.199669,72.822629,2022-03-30,21:50:00,22:00:00,stormy,Jam ,scooter ,Metropolitian ,25,Grocery,False,7.601874226722028,36-45,2022-03-30 21:50:00,2022-03-30 22:00:00,22,Evening,10.0
sykw107023002,35,4.3,0.0,0.0,0.07,0.07,2022-03-31,21:30:00,21:45:00,windy,Jam ,motorcycle ,Urban ,53,Grocery,False,11.007734763744617,26-35,2022-03-31 21:30:00,2022-03-31 21:45:00,21,Evening,15.0
dazp036774424,28,4.7,0.0,0.0,0.09,0.09,2022-03-31,19:55:00,20:05:00,sandstorms,Jam ,scooter ,Metropolitian ,19,Grocery,False,14.15280068944862,26-35,2022-03-31 19:55:00,2022-03-31 20:05:00,20,Evening,10.0
riph419514327,26,4.7,19.875908,75.358888,19.945908,75.428888,2022-02-18,19:30:00,19:40:00,sunny,Jam ,motorcycle ,Urban ,12,Grocery,False,10.683799592737405,26-35,2022-02-18 19:30:00,2022-02-18 19:40:00,19,Evening,10.0
cpzw732472884,34,4.7,18.520016,73.830547,18.580016,73.890547,2022-04-03,17:25:00,17:40:00,windy,Medium ,motorcycle ,Metropolitian ,38,Grocery,False,9.193373039577208,26-35,2022-04-03 17:25:00,2022-04-03 17:40:00,17,Afternoon,15.0
eogt226972558,24,4.6,0.0,0.0,0.05,0.05,2022-02-15,22:50:00,22:55:00,cloudy,Low ,motorcycle ,Metropolitian ,17,Grocery,False,7.8626681674103684,18-25,2022-02-15 22:50:00,2022-02-15 22:55:00,22,Evening,5.0
pfmg080731156,22,4.7,12.913041,77.683237,12.923041,77.693237,2022-03-26,08:55:00,09:00:00,windy,Low ,van,Metropolitian ,10,Grocery,False,1.5527615060238593,18-25,2022-03-26 08:55:00,2022-03-26 09:00:00,9,Morning,5.0
uorp469266012,35,4.7,18.516216,73.842527,18.556216,73.882527,2022-03-17,13:10:00,13:15:00,cloudy,High ,motorcycle ,Metropolitian ,34,Grocery,False,6.129149863507623,26-35,2022-03-17 13:10:00,2022-03-17 13:15:00,13,Afternoon,5.0
gbtv253585021,35,4.6,-25.457687,81.835585,25.527687,81.905585,2022-02-14,22:45:00,22:50:00,sunny,Low ,motorcycle ,Metropolitian ,23,Grocery,False,5669.319907787353,26-35,2022-02-14 22:45:00,2022-02-14 22:50:00,22,Evening,5.0
fjpr513695623,38,4.2,21.175975,72.795503,21.225975,72.845503,2022-03-07,21:40:00,21:50:00,windy,Jam ,motorcycle ,Metropolitian ,33,Grocery,False,7.601245065529116,36-45,2022-03-07 21:40:00,2022-03-07 21:50:00,21,Evening,10.0
koja421605930,37,4.8,18.636215,73.751081,18.646215,73.761081,2022-03-28,10:45:00,10:55:00,stormy,Low ,scooter ,Metropolitian ,29,Grocery,False,1.5318406299867455,36-45,2022-03-28 10:45:00,2022-03-28 10:55:00,10,Morning,10.0
waug243267782,39,4.0,12.3085,76.665808,12.3685,76.725808,2022-03-07,23:35:00,23:50:00,windy,Low ,motorcycle ,Metropolitian ,28,Grocery,False,9.326872529115304,36-45,2022-03-07 23:35:00,2022-03-07 23:50:00,23,Evening,15.0
xmwg537868157,32,4.6,23.357804,85.325146,23.407804,85.375146,2022-04-01,17:40:00,17:45:00,cloudy,Medium ,scooter ,Urban ,15,Grocery,False,7.546712474612512,26-35,2022-04-01 17:40:00,2022-04-01 17:45:00,17,Afternoon,5.0
kudb673817146,26,4.8,27.163303,78.057044,27.273303,78.167044,2022-02-12,17:25:00,17:30:00,sunny,Medium ,motorcycle ,Metropolitian ,19,Grocery,False,16.368215933468093,26-35,2022-02-12 17:25:00,2022-02-12 17:30:00,17,Afternoon,5.0
ayiw940613489,24,4.5,26.766536,75.837333,26.876536,75.947333,2022-03-14,20:20:00,20:30:00,sandstorms,Jam ,motorcycle ,Urban ,26,Grocery,False,16.3938118808,18-25,2022-03-14 20:20:00,2022-03-14 20:30:00,20,Evening,10.0
vizc793486561,36,4.5,26.471529,80.313458,26.611529,80.453458,2022-02-16,21:30:00,21:35:00,sunny,Jam ,motorcycle ,Metropolitian ,33,Grocery,False,20.887611087467715,36-45,2022-02-16 21:30:00,2022-02-16 21:35:00,21,Evening,5.0
vouf062970221,30,4.8,23.351489,85.324253,23.381489,85.354253,2022-03-07,21:45:00,21:55:00,stormy,Jam ,scooter ,Metropolitian ,30,Grocery,False,4.528282400326012,26-35,2022-03-07 21:45:00,2022-03-07 21:55:00,21,Evening,10.0
ggkz209960686,30,4.8,13.066762,80.251865,13.116762,80.301865,2022-03-03,19:40:00,19:50:00,sandstorms,Jam ,motorcycle ,Metropolitian ,30,Grocery,False,7.761160094160204,26-35,2022-03-03 19:40:00,2022-03-03 19:50:00,19,Evening,10.0
fvml427733005,33,4.9,22.760072,75.892574,22.870072,76.002574,2022-03-18,17:15:00,17:25:00,sandstorms,Medium ,scooter ,Urban ,21,Grocery,False,16.63495545420892,26-35,2022-03-18 17:15:00,2022-03-18 17:25:00,17,Afternoon,10.0
xwbz207110197,31,4.9,11.022298,76.998349,11.072298,77.048349,2022-04-03,22:00:00,22:15:00,sandstorms,Jam ,motorcycle ,Urban ,39,Grocery,False,7.790158927084966,26-35,2022-04-03 22:00:00,2022-04-03 22:15:00,22,Evening,15.0
owwr183480047,39,4.9,23.232537,77.429845,23.322537,77.519845,2022-02-16,20:20:00,20:25:00,sandstorms,Jam ,scooter ,Metropolitian ,28,Grocery,False,13.589006601040749,36-45,2022-02-16 20:20:00,2022-02-16 20:25:00,20,Evening,5.0
eqgc020437165,24,5.0,0.0,0.0,0.03,0.03,2022-02-13,21:30:00,21:35:00,windy,Jam ,scooter ,Metropolitian ,17,Grocery,False,4.717601092054723,18-25,2022-02-13 21:30:00,2022-02-13 21:35:00,21,Evening,5.0
bahs071130547,20,5.0,12.334022,76.618203,12.364022,76.648203,2022-03-01,17:35:00,17:50:00,fog,Medium ,motorcycle ,Metropolitian ,26,Grocery,False,4.663344843093785,18-25,2022-03-01 17:35:00,2022-03-01 17:50:00,17,Afternoon,15.0
gadu368607970,34,3.8,12.978453,77.643685,13.058453,77.723685,2022-03-31,22:55:00,23:10:00,cloudy,Low ,motorcycle ,Metropolitian ,33,Grocery,False,12.419649807727563,26-35,2022-03-31 22:55:00,2022-03-31 23:10:00,23,Evening,15.0
lrys071001554,39,4.6,25.443994,81.860187,25.553994,81.970187,2022-02-12,21:15:00,21:20:00,cloudy,Jam ,motorcycle ,Metropolitian ,48,Grocery,False,16.47695255795527,36-45,2022-02-12 21:15:00,2022-02-12 21:20:00,21,Evening,5.0
bqju265214644,26,4.8,30.893234,75.82172,30.913234,75.84172,2022-02-13,08:15:00,08:30:00,fog,Low ,motorcycle ,Metropolitian ,14,Grocery,False,2.9303402367141005,26-35,2022-02-13 08:15:00,2022-02-13 08:30:00,8,Morning,15.0
dxxx120799207,33,4.6,22.308096,73.167753,22.418096,73.277753,2022-03-18,17:55:00,18:10:00,windy,Medium ,motorcycle ,Metropolitian ,46,Grocery,False,16.660097204546265,26-35,2022-03-18 17:55:00,2022-03-18 18:10:00,18,Afternoon,15.0
yuul533237475,30,3.8,17.41233,78.449654,17.48233,78.519654,2022-03-04,23:25:00,23:35:00,fog,Low ,scooter ,Urban ,38,Grocery,False,10.757499697083244,26-35,2022-03-04 23:25:00,2022-03-04 23:35:00,23,Evening,10.0
rqyk133266558,25,4.9,18.593481,73.785901,18.653481,73.845901,2022-04-03,17:15:00,17:20:00,cloudy,Medium ,motorcycle ,Metropolitian ,26,Grocery,False,9.19149730046093,18-25,2022-04-03 17:15:00,2022-04-03 17:20:00,17,Afternoon,5.0
znbw825439887,27,4.7,12.970324,77.645748,13.020324,77.695748,2022-03-28,22:10:00,22:20:00,cloudy,Low ,motorcycle ,Metropolitian ,20,Grocery,False,7.7626338661018774,26-35,2022-03-28 22:10:00,2022-03-28 22:20:00,22,Evening,10.0
xijh889085290,37,4.6,0.0,0.0,0.08,0.08,2022-03-02,19:15:00,19:30:00,sunny,Jam ,motorcycle ,Metropolitian ,23,Grocery,False,12.580267822400963,36-45,2022-03-02 19:15:00,2022-03-02 19:30:00,19,Evening,15.0
ltkp388254313,24,4.2,17.45971,78.368855,17.58971,78.498855,2022-03-06,17:40:00,17:45:00,fog,Medium ,van,Metropolitian ,31,Grocery,False,19.974163074784503,18-25,2022-03-06 17:40:00,2022-03-06 17:45:00,17,Afternoon,5.0
ffts125057397,29,4.9,22.745049,75.892471,22.855049,76.002471,2022-03-23,23:10:00,23:15:00,sandstorms,Low ,motorcycle ,Metropolitian ,20,Grocery,False,16.63579806090435,26-35,2022-03-23 23:10:00,2022-03-23 23:15:00,23,Evening,5.0
jfao460697807,30,4.9,0.0,0.0,0.05,0.05,2022-03-13,19:30:00,19:45:00,fog,Jam ,scooter ,Metropolitian ,29,Grocery,False,7.8626681674103684,26-35,2022-03-13 19:30:00,2022-03-13 19:45:00,19,Evening,15.0
piyo895779524,34,5.0,26.913483,75.803139,26.943483,75.833139,2022-03-05,17:35:00,17:50:00,cloudy,Medium ,van,Metropolitian ,16,Grocery,False,4.469166522803337,26-35,2022-03-05 17:35:00,2022-03-05 17:50:00,17,Afternoon,15.0
uuma321781364,34,4.4,13.045479,80.23311,13.115479,80.30311,2022-03-06,00:00:00,00:15:00,cloudy,Low ,motorcycle ,Metropolitian ,40,Grocery,False,10.86586608780909,26-35,2022-03-06 00:00:00,2022-03-06 00:15:00,0,Night,15.0
zzpg714465168,32,4.8,19.12663,72.829976,19.20663,72.909976,2022-03-25,00:00:00,00:15:00,windy,Low ,motorcycle ,Urban ,18,Grocery,False,12.23656153955492,26-35,2022-03-25 00:00:00,2022-03-25 00:15:00,0,Night,15.0
